"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x994709697394544640",2018-05-10 22:44:07,"x557373318","irenematosfelix","@adrianohidalgo Hoje encontrei uma senhora na floricultura e perguntei se estava escolhendo o presente Ela me respondeu que nunca tinha ganho nem uma bala .Fiquei triste,mas a incentivei a comprar algo para ela Eu faço isso, compro os meus livros, flores, perfumes , sou prática Vou de Dolly","Twitter Web Client","x994708149251854336","x16521977","adrianohidalgo",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x16521977","adrianohidalgo","pt",,,,,"https://api.twitter.com/1.1/geo/id/61490a94f1b5dde4.json","Abreu e Lima","Abreu e Lima, Brasil","city","Brazil","BR",,,"-35.13882 -34.856253 -34.856253 -35.13882 -7.935547 -7.935547 -7.796151 -7.796151"
"x994709697298075654",2018-05-10 22:44:07,"x39605795","noslenroinuj","O erro do Dollynho foi ter tirado 3 trilhões de Brasileiros da sede! 
Refeição sem Dolly é golpe! 
Dollynho guerreiro do povo Brasileiro! 
Jamais vão aprisionar nossos goles!
#DollynhoLivre #AcampamentoDollynho #VaiTerDolly #CocaGolpista #GolpistasNaoPassarao https://t.co/npBzjGAuJV","Twitter for Android",,,,FALSE,FALSE,0,0,"DollynhoLivre AcampamentoDollynho VaiTerDolly CocaGolpista GolpistasNaoPassarao",,,,,"http://pbs.twimg.com/media/Dc3rMjJX4AEq2M-.jpg","https://t.co/npBzjGAuJV","https://twitter.com/noslenroinuj/status/994709697298075654/photo/1","photo","http://pbs.twimg.com/media/Dc3rMjJX4AEq2M-.jpg","https://t.co/npBzjGAuJV","https://twitter.com/noslenroinuj/status/994709697298075654/photo/1",,,,"pt",,,,,,,,,,,,,
"x994709666457374720",2018-05-10 22:43:59,"x29786776","kelmorandi","O dono da dolly foi preso? Eh isso?","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,"https://api.twitter.com/1.1/geo/id/c5292d78d38e3af6.json","Juiz de Fora","Juiz de Fora, Brasil","city","Brazil","BR",,,"-43.6983481 -43.147387 -43.147387 -43.6983481 -21.9998657 -21.9998657 -21.416164 -21.416164"
"x994709640737935360",2018-05-10 22:43:53,"x983704524081848320","Blankahp3","@marcus_beni como assim Marcus, é Dollynho nosso amiguinho, o Dollynho que prega o amor entre filhos e pais, que ofensa é essa de chamar o refri deles de ""uma bosta"" ????? <f0><U+009F><U+0098><U+009E>

EU TE OFEREÇO UM DOLLY, COM TODA EMOÇÃO, DOLLY GUARANA, DOLLY GUARANA, DOLLY DOLLY DOLLY DOOOLLY, DOLLY!.","Twitter Web Client","x994707637924192257","x908853358177513472","marcus_beni",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x908853358177513472","marcus_beni","pt",,,,,,,,,,,,,
"x994709335858180097",2018-05-10 22:42:41,"x938204977205600257","schwertcaravaca","@GABRlELPlNHElRO É gópi, ou é Dolly","Twitter for Android","x994607355475185664","x871133532810125312","GABRlELPlNHElRO",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x871133532810125312","GABRlELPlNHElRO","pt",,,,,,,,,,,,,
"x994709334620823553",2018-05-10 22:42:40,"x843616740697395201","itsnoturno","aparência não importa   o que importa eh se a pessoa te deu um gole de dolly na infância","Twitter for Android",,,,FALSE,FALSE,17,7,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994709283416739840",2018-05-10 22:42:28,"x130178007","RODRCOS","@jornalextra Sou pobre. Adoro Dolly!!","Twitter for Android","x994686012604510208","x24802340","jornalextra",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x24802340","jornalextra","pt",,,,,,,,,,,,,
"x994709274415771649",2018-05-10 22:42:26,"x110404962","_dsg","@maiconsantini O assunto babadeiro: Dono da Dolly preso e o Urgh kkkkkkkk","Twitter Web Client","x994708874866327553","x37592011","maiconsantini",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x37592011","maiconsantini","pt",,,,,,,,,,,,,
"x994709246364278784",2018-05-10 22:42:19,"x270326033","fernandoandre_","Fraudes da Dolly acumulam R$ 4 bi e já duram ao menos 20 anos, diz MP-SP https://t.co/tHzRAVSlVM @UOLNoticias #UOL","Twitter for iPhone",,,,FALSE,FALSE,0,0,"UOL",,"www1.folha.uol.com.br/mercado/2018/0…","https://t.co/tHzRAVSlVM","https://www1.folha.uol.com.br/mercado/2018/05/policia-prende-dono-da-marca-de-refrigerantes-dolly.shtml",,,,,,,,,"x14594698","UOLNoticias","pt",,,,,,,,,,,,,
"x994709234309849095",2018-05-10 22:42:16,"x435068569","alvaromsantos1","Dolly, o melhor... https://t.co/GIcw5XpsWp","Twitter for Android",,,,TRUE,FALSE,2,0,,,"twitter.com/adrianohidalgo…","https://t.co/GIcw5XpsWp","https://twitter.com/adrianohidalgo/status/994708149251854336",,,,,,,,,,,"pt","x994708149251854336","Dia das mães sem Dolly é golpe
#DollyLivre #ospingosnosis https://t.co/xqysK0cmsU",,,"https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json","Sao Paulo","Sao Paulo, Brazil","city","Brazil","BR",,,"-46.826039 -46.365052 -46.365052 -46.826039 -24.008814 -24.008814 -23.356792 -23.356792"
"x994709218140868608",2018-05-10 22:42:13,"x770422870979796992","WendellGSSantos","@LaRuuki Eu só não sabia que Dolly era vendido aí. Pensei que era só em SP.","Twitter Web Client","x994708600672178177","x229904780","LaRuuki",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x229904780","LaRuuki","pt",,,,,,,,,,,,,
"x994709172146098176",2018-05-10 22:42:02,"x132191012","mhelenaRS","SONEGADORES que a DIREITA abraça -----Dono da Dolly é preso por fraude fiscal em São Paulo https://t.co/qQOoxy1m0Y via @cartacapital","Twitter Web Client",,,,FALSE,FALSE,1,0,,,"cartacapital.com.br/economia/dono-…","https://t.co/qQOoxy1m0Y","https://www.cartacapital.com.br/economia/dono-da-dolly-e-preso-por-fraude-fiscal-em-sp",,,,,,,,,"x16632084","cartacapital","pt",,,,,,,,,,,,,
"x994709012133433346",2018-05-10 22:41:23,"x960681105824387072","MarcosA05996429","@roluli @BordinVania Bom dia, Dolly!","Twitter for Android","x994679710440415238","x44888444","roluli",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x44888444 2382662035","roluli BordinVania","pt",,,,,,,,,,,,,
"x994708764346535936",2018-05-10 22:40:24,"x131951090","dicadearquiteto","@exame Deveria ser preso pelo Dolly Cola!","Twitter for Android","x994562994712428545","x30070288","exame",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x30070288","exame","pt",,,,,,,,,,,,,
"x994708621626953728",2018-05-10 22:39:50,"x137139387","rehnaldo","Parece que o NOSSO AMIGUINHO não terá um bom ano.
Dono da Dolly, empresa de refrigerantes, é preso por fraude fiscal em SP https://t.co/D6pUwXPwJ6","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"g1.globo.com/sp/sao-paulo/n…","https://t.co/D6pUwXPwJ6","https://g1.globo.com/sp/sao-paulo/noticia/policia-prende-laerte-codonho-dono-de-empresa-de-refrigerantes-por-fraude-fiscal.ghtml?utm_source=twitter&utm_medium=share-bar-desktop&utm_campaign=share-bar",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994708599015272448",2018-05-10 22:39:45,"x4204194933","vivis_","o dono da dolly foi preso kkkkkjj","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994708389652500481",2018-05-10 22:38:55,"x825171464357830656","Kdu2007","Eu sou Dollynho
Seu amiguinho
Vamos roubar
Dolly
Dolly guaraná Dolly
Tá preso 
Dolly guaraná o sabor da cadeia https://t.co/WwG00Ebe0v","Twitter for Android",,,,TRUE,FALSE,2,0,,,"twitter.com/JornalOGlobo/s…","https://t.co/WwG00Ebe0v","https://twitter.com/JornalOGlobo/status/994557462433927169",,,,,,,,,,,"pt","x994557462433927169","Polícia prende dono da companhia de refrigerantes Dolly em SP. https://t.co/dwwMya1X1u https://t.co/R7HX3YBwLX",,,,,,,,,,,
"x994708376583135237",2018-05-10 22:38:52,"x101076922","mandyluci","Nunca vi esse refrigerante, nunca bebi e nunca encontrei em supermercado. Dono da Dolly","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994708244969984009",2018-05-10 22:38:21,"x921057897030791169","Cachinhos666","Acho q vou dar um Dolly pra minha mãe, assim ela ficará muito feliz no dia das mães igual no comercial !","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994708162300317696",2018-05-10 22:38:01,"x2788464524","Dolly_Santorini","@nanda_giac ""ainda vou achar""","Twitter for Android","x994708006469296133","x3046693269","nanda_giac",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x3046693269","nanda_giac","pt",,,,,,,,,,,,,
"x994708149251854336",2018-05-10 22:37:58,"x16521977","adrianohidalgo","Dia das mães sem Dolly é golpe
#DollyLivre #ospingosnosis https://t.co/xqysK0cmsU","TweetDeck",,,,FALSE,FALSE,60,27,"DollyLivre ospingosnosis",,,,,"http://pbs.twimg.com/media/Dc3pR4IW4AAtTh4.jpg","https://t.co/xqysK0cmsU","https://twitter.com/adrianohidalgo/status/994708149251854336/photo/1","photo","http://pbs.twimg.com/media/Dc3pR4IW4AAtTh4.jpg","https://t.co/xqysK0cmsU","https://twitter.com/adrianohidalgo/status/994708149251854336/photo/1",,,,"pt",,,,,,,,,,,,,
"x994708006469296133",2018-05-10 22:37:24,"x3046693269","nanda_giac","@Dolly_Santorini Sério? Aonde?","Twitter for iPad","x994707068899782657","x2788464524","Dolly_Santorini",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x2788464524","Dolly_Santorini","pt",,,,,,,,,,,,,
"x994707972579319808",2018-05-10 22:37:16,"x3433426625","raphaelrass","Tudo que eu precisava nesse momento é de um CD do Rick &amp; Renner e uma garrafa de dolly","Twitter for iPhone",,,,FALSE,FALSE,1,2,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994707879746850823",2018-05-10 22:36:53,"x208271715","ICINOCENCIO","Inocêncio José Pessoa II
R$ 4 bi, foi o que uma tal de Dolly roubou dos brasileiros. Tô lembrando do MBL. Ele diz que as empresas fazem isso ""pra sobreviver"".Jorge Linden","Facebook",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994707842098659328",2018-05-10 22:36:44,"x92146026","LucaChiades","O dono da Dolly foi preso e com uma plaquinha ""preso pela coca-cola"" <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> https://t.co/A1Xpwh7qJk","Twitter Web Client",,,,TRUE,FALSE,0,0,,,"twitter.com/sbtjornalismo/…","https://t.co/A1Xpwh7qJk","https://twitter.com/sbtjornalismo/status/994702371551875072",,,,,,,,,,,"pt","x994702371551875072","Dono da Dolly é preso sob acusação de desviar R$ 4 bilhões; morre o ex-presidente do Grêmio Fábio Koff; barco náufraga com mais de 60 bois no Pará. Veja essas e outras notícias no #sbtbrasil, às 19h45. https://t.co/k9wssIl4o8",,,,,,,,,,,
"x994707834532237312",2018-05-10 22:36:43,"x2362123842","mandalaself","O dono da Dolly frauda os paranauê e põe culpa na Coca Cola como se ela soubesse que o dollynho existe","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994707811048280064",2018-05-10 22:36:37,"x45685974","maricavalheiro","Até o dolly,cara! Esse país não tem jeito hahaha to rindo mas to preocupada. https://t.co/p6zvypiOLK","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Dc3pe3nXUAY9aZj.jpg","https://t.co/p6zvypiOLK","https://twitter.com/maricavalheiro/status/994707811048280064/photo/1","photo","http://pbs.twimg.com/media/Dc3pe3nXUAY9aZj.jpg","https://t.co/p6zvypiOLK","https://twitter.com/maricavalheiro/status/994707811048280064/photo/1",,,,"pt",,,,,,,,,,,,,
"x994707790840188928",2018-05-10 22:36:32,"x93947233","eduardoandrea","@Fernanda_CidL Faz produto bosta...Dolly caganeira Dolly.","Twitter Web Client","x994673000233369600","x278268867","Fernanda_CidL",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x278268867","Fernanda_CidL","pt",,,,,,,,,,,,,
"x994707789544124416",2018-05-10 22:36:32,"x55689450","manoellopesgon","Eu defendo a Dolly empresa brasileira.","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994707750230913025",2018-05-10 22:36:23,"x2183723955","gregory_barros","“Preso pela Coca-Cola”, diz dono da Dolly em cartaz https://t.co/FMk0rlBTsx via @VEJA","Twitter for Android",,,,FALSE,FALSE,0,0,,,"veja.abril.com.br/economia/preso…","https://t.co/FMk0rlBTsx","https://veja.abril.com.br/economia/preso-pela-coca-cola-diz-dono-da-dolly-em-cartaz/",,,,,,,,,"x17715048","VEJA","pt",,,,,"https://api.twitter.com/1.1/geo/id/197c7f6df19085d2.json","Campos dos Goytacazes","Campos dos Goytacazes, Brasil","city","Brazil","BR",,,"-41.889022 -40.97475 -40.97475 -41.889022 -22.1204719 -22.1204719 -21.195227 -21.195227"
"x994707637924192257",2018-05-10 22:35:56,"x908853358177513472","marcus_beni","Prenderam o dono da Dolly. Tudo bem que o refrigerante é uma bosta, mas não era pra tanto...","Twitter for Android",,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994707635671851013",2018-05-10 22:35:55,"x46433591","SirNogard","O dono da Dolly foi preso por fraude e sonegação e ele ainda diz que foi armação da Coca-Cola? <f0><U+009F><U+00A4><U+0094>","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,"https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json","Sao Paulo","Sao Paulo, Brazil","city","Brazil","BR",,,"-46.826039 -46.365052 -46.365052 -46.826039 -24.008814 -24.008814 -23.356792 -23.356792"
"x994707603178450946",2018-05-10 22:35:48,"x764203136","DrKatzOk","Dono da marca de refrigerantes Dolly é preso em SP e web reage com memes; veja! https://t.co/8VeCXnZgeK","dlvr.it",,,,FALSE,FALSE,0,0,,,"dlvr.it/QSRw3m","https://t.co/8VeCXnZgeK","http://dlvr.it/QSRw3m",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994707497637343233",2018-05-10 22:35:22,"x2185385695","Mega_Luca","@sagres730 TODO MUNDO TÁ FALANDO DO DOLLY AÍ VCS PUBLICAM AQUIIII
NO TWITTEEEER 'dono de empresa de refrigerante'","Twitter for iPhone","x994706187005415425","x53248052","sagres730",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x53248052","sagres730","pt",,,,,,,,,,,,,
"x994707412593598470",2018-05-10 22:35:02,"x56938168","gontijogontijo","Agora tá explicado por que o dono da Dolly disse que estava sendo preso pela Coca. https://t.co/kkA7UH93UF","Twitter for iPhone",,,,TRUE,FALSE,2,0,,,"twitter.com/marcao_medeiro…","https://t.co/kkA7UH93UF","https://twitter.com/marcao_medeiros/status/994694514051821568",,,,,,,,,,,"pt","x994694514051821568","Estão chegando nele. https://t.co/NnbTqCVgCR",,,"https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json","Sao Paulo","Sao Paulo, Brazil","city","Brazil","BR",,,"-46.826039 -46.365052 -46.365052 -46.826039 -24.008814 -24.008814 -23.356792 -23.356792"
"x994707392628604928",2018-05-10 22:34:57,"x316453253","jloamigo","Gostei de um vídeo @YouTube https://t.co/ehCrzRgqFGícia prende dono da refrigerantes Dolly por fraude fiscal","Google",,,,FALSE,FALSE,0,0,,,"youtu.be/SVBGj2wznYk?aP…","https://t.co/ehCrzRgqFG","http://youtu.be/SVBGj2wznYk?aPol",,,,,,,,,"x10228272","YouTube","pt",,,,,,,,,,,,,
"x994707284373786624",2018-05-10 22:34:32,"x79743796","rtvando","A prisão do dono da Dolly é um golpe das elites que não aguentam ver pobre tomando refrigerante....","Facebook",,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994707271211995136",2018-05-10 22:34:28,"x3760819695","pqpeusouumlixo","acabou minha infância
Dolly foi preso","Twitter Web Client",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994707204719570944",2018-05-10 22:34:13,"x897507423308664832","Gilliard_SP","@flavioautista @tercalivre Amanha na Folha: 
""Bolsonaro Lava dinheiro comprando Dolly e está envolvido com Máfia do Pastel""
Meu Deus! Alguém torne inelegível esse animal!","Twitter for Android","x994644733954838528","x129001319","flavioautista",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x129001319 2886474167","flavioautista tercalivre","pt",,,,,,,,,,,,,
"x994707079867846656",2018-05-10 22:33:43,"x956415739","carmemsantos55","Fraudes da Dolly acumulam R$ 4 bi desde a década de 1990, diz Procuradoria https://t.co/akAe84ofmf","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"www1.folha.uol.com.br/mercado/2018/0…","https://t.co/akAe84ofmf","https://www1.folha.uol.com.br/mercado/2018/05/policia-prende-dono-da-marca-de-refrigerantes-dolly.shtml?utm_source=twitter&utm_medium=social&utm_campaign=comphometw",,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994707074780205056",2018-05-10 22:33:42,"x979038670039715840","Senatrisman","@MomentsBrasil o cara tem que conseguir dinheiro de algum jeito já que ninguem bebe guarana dolly","Twitter Web Client","x994547903489290240","x4172587277","MomentsBrasil",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x4172587277","MomentsBrasil","pt",,,,,,,,,,,,,
"x994707068899782657",2018-05-10 22:33:40,"x2788464524","Dolly_Santorini","@nanda_giac ta errada a conjugação, sei que você que é a professora, mas ta errada","Twitter for Android","x994706704091832320","x2788464524","Dolly_Santorini",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x3046693269","nanda_giac","pt",,,,,,,,,,,,,
"x994707057495498752",2018-05-10 22:33:37,"x857081347193671682","gabardodavvero","Dono da Dolly foi preso, acusado de desvio de dinheiro. ""Dolly Guaraná, o sabor brasileiro""...","Twitter for Android",,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994706980135686144",2018-05-10 22:33:19,"x793908746","williansdeSousa","@AndreiaSadi @CPelajo @GloboNews Globonews:Suspeita de fraude fiscal ou seja sonegação de impostos o dono da dolly foi preso...","Twitter Web Client","x994653670028599296","x40545889","AndreiaSadi",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x40545889 717316909490946049 142393421","AndreiaSadi CPelajo GloboNews","pt",,,,,,,,,,,,,
"x994706881154375680",2018-05-10 22:32:55,"x73999162","carolinatesi","saudades de quando meu corpo aceitava doses absurdas de dolly de uva light com vodka porcaria, hoje em dia até água as vezes dá ruim","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994706879078064128",2018-05-10 22:32:55,"x75807702","jhilario11","Dono da marca de refrigerantes Dolly é preso em São Paulo https://t.co/9oyw60CSHM via @UOLNoticias @UOL","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"www1.folha.uol.com.br/mercado/2018/0…","https://t.co/9oyw60CSHM","https://www1.folha.uol.com.br/mercado/2018/05/policia-prende-dono-da-marca-de-refrigerantes-dolly.shtml",,,,,,,,,"x14594698 70799317","UOLNoticias UOL","pt",,,,,,,,,,,,,
"x994706776707694592",2018-05-10 22:32:30,"x2788464524","Dolly_Santorini","PQ A FOTO NÃO ENVIOU","Twitter for Android","x994706740141871104","x2788464524","Dolly_Santorini",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994706740141871104",2018-05-10 22:32:22,"x2788464524","Dolly_Santorini","O.PRORA","Twitter for Android","x994703755315679233","x2788464524","Dolly_Santorini",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994706706549628928",2018-05-10 22:32:14,"x770422870979796992","WendellGSSantos","'Depois de tanto tempo anunciando, agora eu senti o verdadeiro sabor brasileiro. É uma mistura entre comédia e tragédia', diz Dolly(inho), o ""homem"" verde. https://t.co/MNLYWjJ9Vm","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Dc3oWGHW4AIBTKs.jpg","https://t.co/MNLYWjJ9Vm","https://twitter.com/WendellGSSantos/status/994706706549628928/photo/1","photo","http://pbs.twimg.com/media/Dc3oWGHW4AIBTKs.jpg","https://t.co/MNLYWjJ9Vm","https://twitter.com/WendellGSSantos/status/994706706549628928/photo/1",,,,"pt",,,,,,,,,,,,,
"x994706704091832320",2018-05-10 22:32:13,"x2788464524","Dolly_Santorini","@nanda_giac ""ainda vou achar""","Twitter for Android","x994704080672034817","x3046693269","nanda_giac",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3046693269","nanda_giac","pt",,,,,,,,,,,,,
"x994706663922978817",2018-05-10 22:32:04,"x705051194415308800","veluc111","Dolly, eu pensei que fosse a ovelha....porque o refrigerante é uma porcaria irrelevante...","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994706648370499586",2018-05-10 22:32:00,"x28958495","pauloap","Dono da Dolly preso

Ainda não tomei coragem de contar isso pro menino aqui https://t.co/DbFctrRgEZ","Twitter for Android",,,,FALSE,FALSE,55,10,,,,,,"http://pbs.twimg.com/media/Dc3oaWKXUAMCbF8.jpg","https://t.co/DbFctrRgEZ","https://twitter.com/pauloap/status/994706648370499586/photo/1","photo","http://pbs.twimg.com/media/Dc3oaWKXUAMCbF8.jpg","https://t.co/DbFctrRgEZ","https://twitter.com/pauloap/status/994706648370499586/photo/1",,,,"pt",,,,,,,,,,,,,
"x994706585086844933",2018-05-10 22:31:45,"x939494912390811648","kikirosso","E não é que o dono da Dolly foi mesmo com o papel escrito ""preso pela Coca-Cola""? O Brasil é demais <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>","Twitter Web Client",,,,FALSE,FALSE,3,1,,,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,
"x994706514807001093",2018-05-10 22:31:28,"x270443360","JesseLuks7","o que mais me espanta nesse cask do Dolly é o cara ter uma fortuna de 4 bilhões e o Dollynho ser dkl jeito tosco dava pra investir mais no coitado kkkk https://t.co/z1mHxDE8KW","Twitter for Android",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Dc3oTSfWsAEyB5i.jpg","https://t.co/z1mHxDE8KW","https://twitter.com/JesseLuks7/status/994706514807001093/photo/1","photo","http://pbs.twimg.com/media/Dc3oTSfWsAEyB5i.jpg","https://t.co/z1mHxDE8KW","https://twitter.com/JesseLuks7/status/994706514807001093/photo/1",,,,"pt",,,,,,,,,,,,,
"x994706510340116480",2018-05-10 22:31:27,"x1547126462","bobastico","Dolly guerreiro
Do povo brasileiro https://t.co/BpW6QYNvNj","Twitter for Android",,,,TRUE,FALSE,4,1,,,"twitter.com/FNN_FakeNews/s…","https://t.co/BpW6QYNvNj","https://twitter.com/FNN_FakeNews/status/994690014071148548",,,,,,,,,,,"pt","x994690014071148548","OS CRIMES DE DOLLY:

- matou a sede de 3 bilhões de brasileiros
- as pessoas pedem Dolly nos aviões
- bares e restaurantes servem Dolly para brasileiros em NY
- o filho da empregada toma Dolly no recreio da Faculdade

A GERAÇÃO COCA-COLA NÃO SUPORTA! 
#DollyLivre #DollynhoLivre",,,,,,,,,,,
"x994706483223908353",2018-05-10 22:31:21,"x128065180","tertotricolor","'Preso pela Coca-Cola', diz dono da Dolly em cartaz https://t.co/JFQMFdWPHX","Facebook",,,,FALSE,FALSE,0,0,,,"veja.abril.com.br/economia/preso…","https://t.co/JFQMFdWPHX","https://veja.abril.com.br/economia/preso-pela-coca-cola-diz-dono-da-dolly-em-cartaz/",,,,,,,,,,,"pt",,,,,,,,,,,,,
